Make,Variant,"Length 
(ft)",Geographic Region,Country/Region/State,Listing Price (USD),Year
Hanse,540e,52,Europe,Greece,"$254,479",2008
Hanse,540e,52,Europe,Greece,"$249,023",2008
Hanse,540,52,Europe,Greece,"$242,949",2008
Hanse,540e,52,Europe,Italy,"$303,674",2008
Hanse,540e,52,Europe,Italy,"$267,244",2008
Hanse,540e,52,Caribbean,Mexico,"$280,000",2008
Hunter,38,38,USA,Massachusetts,"$105,000",2008
Hunter,38,38,USA,New York,"$104,000",2008
Hunter,38,38,USA,Rhode Island,"$119,500",2008
Hunter,38,38,USA,Texas,"$109,900",2008
Hunter,38,38,USA,Virginia,"$109,500",2008
Hunter,41 DS,40,USA,California,"$120,000",2008
Hunter,41 DS,40,USA,Florida,"$135,000",2008
Hunter,41 DS,40,USA,New York,"$140,294",2008
Hunter,41 DS,40,USA,Virginia,"$125,000",2008
Hunter,45 Center Cockpit,45,USA,California,"$245,000",2008
Hunter,45 DS,45,USA,Michigan,"$210,000",2008
Hunter,45cc,45,USA,Ohio,"$210,000",2008
Hunter,49,50,USA,Michigan,"$219,900",2008
Hunter,45 Center Cockpit,45,Caribbean,Puerto Rico,"$174,900",2008
Hylas,46,46,Europe,United Kingdom,"$425,675",2008
Island Packet,440,45,Europe,Netherlands,"$358,287",2008
Island Packet,440,45,Europe,United Kingdom,"$366,387",2008
Island Packet,465,49,Caribbean,Grenada,"$330,000",2008
J Boats,J 122,40,Europe,Malta,"$212,572",2008
J Boats,J 122,40,Europe,Spain,"$206,498",2008
J Boats,J 122,40,Europe,Spain,"$204,121",2008
Jeanneau,Sun Odyssey 39i,39,USA,California,"$149,000",2008
Jeanneau,Sun Odyssey 39i,39,USA,Florida,"$132,790",2008
Jeanneau,Sun Odyssey 39i,39,USA,Florida,"$129,990",2008
Jeanneau,Sun Odyssey 39i,39,Europe,France,"$96,593",2008
Jeanneau,Sun Odyssey 39i,39,Europe,Greece,"$78,955",2008
Jeanneau,39i,39,Caribbean,Grenada,"$109,000",2008
Jeanneau,Sun Odyssey 39i,39,Europe,Italy,"$119,040",2008
Jeanneau,Sun Odyssey 39i,39,USA,New York,"$89,000",2008
Jeanneau,Sun Odyssey 39i,39,Europe,Slovenia,"$87,458",2008
Jeanneau,Sun Odyssey 39i,39,Europe,Spain,"$97,200",2008
Jeanneau,Sun Odyssey 39i,39,USA,Washington,"$129,900",2008
Jeanneau,Sun Odyssey 42 DS,42,Caribbean,British Virgin Islands,"$149,000",2008
Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$99,630",2008
Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$93,519",2008
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$178,606",2008
Jeanneau,Sun Odyssey 42i Performance,42,Europe,Italy,"$151,837",2008
Jeanneau,Sun Odyssey 42i Performance,42,Europe,Italy,"$145,744",2008
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$138,511",2008
Jeanneau,Sun Odyssey 42,42,Europe,Italy,"$127,526",2008
Jeanneau,Sun Odyssey 42 DS,42,Europe,Spain,"$176,131",2008
Jeanneau,Sun Odyssey 45 DS,45,Europe,Greece,"$145,801",2008
Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$121,506",2008
Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$121,470",2008
Jeanneau,Sun Odyssey 45,45,Europe,Malta,"$151,876",2008
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$212,626",2008
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$200,425",2008
Jeanneau,45 Sun Odyssey Performance,45,Europe,Spain,"$145,199",2008
Jeanneau,Sun Odyssey 45 DS,45,USA,Virginia,"$199,000",2008
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$134,710",2008
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$132,402",2008
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$122,684",2008
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$120,255",2008
Jeanneau,Sun Odyssey 49i Performance,49,Europe,Croatia,"$120,161",2008
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$113,574",2008
Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$249,013",2008
Jeanneau,Sun Odyssey 49 Owners Version,49,Europe,Greece,"$236,866",2008
Jeanneau,Sun Odyssey 49i,49,Europe,Greece,"$121,409",2008
Jeanneau,Sun Odyssey 49i Performance,49,Europe,Italy,"$176,131",2008
Jeanneau,Sun Odyssey 49i,49,Europe,Italy,"$173,709",2008
Jeanneau,Sun Odyssey 50 DS,49,USA,Michigan,"$244,900",2008
Jeanneau,Sun Odyssey 49i,49,Caribbean,Sint Maarten (Dutch part),"$99,999",2008
Jeanneau,49i,49,USA,Wisconsin,"$199,900",2008
Jeanneau,Sun Odyssey 54 DS,55,Europe,Croatia,"$169,815",2008
Jeanneau,Sun Odyssey 54 DS,55,Europe,Croatia,"$169,791",2008
Jeanneau,Sun Odyssey 54 DS,55,Europe,Greece,"$303,674",2008
Jeanneau,Sun Odyssey 54 DS,55,Europe,Greece,"$273,270",2008
Jeanneau,Sun Odyssey 54 DS,55,Europe,Greece,"$261,124",2008
Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,"$364,409",2008
Jeanneau,Sun Odyssey 54 DS,55,Europe,United Kingdom,"$278,454",2008
Malo,40,40,Europe,United Kingdom,"$332,413",2008
Maxi,1300,41,Europe,Germany,"$347,601",2008
Maxi,1300,41,Europe,Germany,"$290,312",2008
Morris,M42,42,USA,New York,"$495,000",2008
Oyster,54,54,Europe,Gibraltar,"$792,729",2008
Passport,470 Center Cockpit,47,USA,Michigan,"$524,500",2008
Poncin,harmony 52,52,Europe,Croatia,"$91,102",2008
Sabre,426,42,USA,California,"$299,000",2008
Sabre,426,42,USA,Connecticut,"$325,000",2008
Salona,45,44,Europe,Italy,"$170,057",2008
ShearWater,39,43,Caribbean,Trinidad and Tobago,"$220,000",2008
Sly,53,53,Europe,France,"$382,629",2008
Sly,53,53,Europe,Turkey,"$364,424",2008
Sly,53,53,Europe,Turkey,"$297,601",2008
Sweden Yachts,54,54,Europe,Netherlands,"$727,025",2008
Tartan,4300,43,USA,New York,"$399,000",2008
Wauquiez,Centurion 40s,40,Europe,France,"$212,383",2008
Wauquiez,Pilot Saloon 47,47,Europe,Netherlands,"$290,324",2008
X-Yachts,X-41 One Design,41,Europe,Italy,"$218,645",2008
X-Yachts,X-50 Modern,50,Europe,Sweden,"$419,070",2008
Zuanelli,40,40,Europe,Italy,"$279,380",2008
Zuanelli,40,40,Europe,Italy,"$230,761",2008
Alliage,AZZURO 53,55,Europe,France,"$601,299",2009
Archambault,40 RC,39,Europe,France,"$132,436",2009
Archambault,40 RC,39,Europe,Spain,"$151,876",2009
Archambault,40 RC,39,Europe,Spain,"$151,816",2009
Bavaria,38 Cruiser,38,Europe,Croatia,"$70,452",2009
Bavaria,38 Cruiser,38,Europe,Netherlands,"$96,568",2009
Bavaria,40 Cruiser,40,Europe,Croatia,"$95,948",2009
Bavaria,47 Cruiser,47,Europe,Greece,"$127,543",2009
Bavaria,47 Cruiser,47,Europe,Italy,"$120,239",2009
Bavaria,47 Cruiser,47,Europe,Italy,"$91,106",2009
Bavaria,47 Cruiser,47,Europe,United Kingdom,"$265,131",2009
Bavaria,50 Cruiser,49,Europe,Croatia,"$165,351",2009
Bavaria,50 Cruiser,49,Europe,Croatia,"$95,354",2009
Bavaria,51 Cruiser,49,Europe,Italy,"$188,278",2009
Bavaria,51 Cruiser,49,Europe,Italy,"$157,911",2009
Bavaria,56 Cruiser,54,Europe,Turkey,"$236,866",2009
Beneteau,Oceanis 40,40,Caribbean,Aruba,"$155,000",2009
Beneteau,Oceanis 40,40,Europe,Croatia,"$99,605",2009
Beneteau,Oceanis 40,40,USA,Florida,"$165,000",2009
Beneteau,First 40,40,Europe,France,"$144,549",2009
Beneteau,First 40,40,Europe,Greece,"$120,285",2009
Beneteau,First 40,40,Europe,Greece,"$120,255",2009
Beneteau,First 40 CR,40,Europe,Italy,"$182,204",2009
Beneteau,Oceanis 40,40,Europe,Italy,"$109,323",2009
Beneteau,First 40,40,Europe,Spain,"$182,204",2009
Beneteau,40,40,USA,Washington,"$159,000",2009
Beneteau,Oceanis 43,43,Europe,Croatia,"$119,024",2009
Beneteau,Oceanis 43,43,Europe,Croatia,"$110,537",2009
Beneteau,Oceanis 43,43,Europe,Croatia,"$106,893",2009
Beneteau,Oceanis 43,43,Europe,Croatia,"$105,679",2009
Beneteau,Oceanis 43,43,USA,Florida,"$110,900",2009
Beneteau,Oceanis 43 Family,43,Europe,Greece,"$133,617",2009
Beneteau,Oceanis 43,43,Europe,Spain,"$115,380",2009
Beneteau,Oceanis 43,43,Europe,Turkey,"$139,690",2009
Beneteau,First 45,46,Europe,Croatia,"$115,396",2009
Beneteau,First 45,46,Europe,Italy,"$180,990",2009
Beneteau,First 45,46,Europe,Spain,"$200,433",2009
Beneteau,Oceanis 46,47,USA,California,"$229,000",2009
Beneteau,Oceanis 46,47,Europe,France,"$167,628",2009
Beneteau,Oceanis 46,47,Europe,Greece,"$139,696",2009
Beneteau,Oceanis 46,47,Europe,Italy,"$103,249",2009
Beneteau,Oceanis 46,47,Europe,Spain,"$132,402",2009
Beneteau,Oceanis 49,49,Caribbean,Mexico,"$239,000",2009
Beneteau,First 50,49,Europe,Spain,"$285,465",2009
Beneteau,Oceanis 50,49,Europe,Turkey,"$186,524",2009
Beneteau,Oceanis 49,49,USA,Virginia,"$259,000",2009
Beneteau,Cyclades 50.5,51,Europe,Croatia,"$144,549",2009
Beneteau,Cyclades 50.5,51,Europe,Croatia,"$139,690",2009
Beneteau,Cyclades 50.5,51,Europe,Germany,"$139,550",2009
Beneteau,Cyclades 50.5,51,Europe,Greece,"$144,306",2009
Beneteau,Cyclades 50.5,51,Caribbean,Martinique,"$155,538",2009
Beneteau,Oceanis 54,54,Europe,Croatia,"$253,837",2009
Beneteau,Oceanis 54,54,Europe,Croatia,"$240,520",2009
Beneteau,Oceanis 54,54,Europe,Croatia,"$240,510",2009
Beneteau,Oceanis 54,54,Europe,Croatia,"$227,117",2009
Beneteau,Oceanis 54,54,Europe,Croatia,"$218,533",2009
Beneteau,Oceanis 54,54,Europe,Croatia,"$212,572",2009
Beneteau,Oceanis 54,54,Europe,Croatia,"$212,543",2009
Beneteau,Oceanis 54,54,Europe,Croatia,"$206,255",2009
Beneteau,Oceanis 54,54,Europe,France,"$279,380",2009
Beneteau,Oceanis 54,54,Europe,Greece,"$224,688",2009
Beneteau,Oceanis 54,54,Europe,Greece,"$206,470",2009
Beneteau,Oceanis 54,54,Caribbean,Grenada,"$239,900",2009
Beneteau,Oceanis 54,54,Caribbean,Guadeloupe,"$188,347",2009
Beneteau,Oceanis 54,54,Caribbean,Guadeloupe,"$182,000",2009
Beneteau,Oceanis 54,54,Europe,Turkey,"$242,906",2009
Beneteau,America 50,49,Caribbean,Mexico,"$249,000",2009
Bestevaer,49ST,49,Europe,Netherlands,"$848,957",2009
B-Yachts,38,38,Europe,Switzerland,"$207,466",2009
C&C,115,38,USA,Wisconsin,"$165,000",2009
Catalina,42 Mk II,42,Europe,Netherlands,"$182,204",2009
Catalina,470,47,USA,California,"$299,900",2009
Comar,Comet 41S,41,Europe,Italy,"$155,481",2009
Comar,Comet 45s,46,Europe,Italy,"$180,990",2009
Dufour,405 GL,40,Europe,France,"$132,436",2009
Dufour,40 Performance,40,Europe,Greece,"$119,024",2009
Dufour,425 GL,42,Europe,Italy,"$127,526",2009
Dufour,425,42,Europe,Spain,"$151,837",2009
Dufour,455 GL,45,USA,New York,"$189,000",2009
Elan,Impression 434,44,Europe,Croatia,"$103,128",2009
Elan,Impression 434,44,Europe,United Kingdom,"$179,930",2009
Grand Soleil,37 B&C,38,Europe,France,"$139,690",2009
Grand Soleil,40 B&C,41,Europe,Italy,"$151,876",2009
Grand Soleil,46 Jezequel,47,Europe,Italy,"$194,351",2009
Grand Soleil,48 Ocean Cruiser,49,Europe,Italy,"$182,204",2009
Hallberg-Rassy,54,55,Europe,Croatia,"$971,625",2009
Hallberg-Rassy,54,55,Europe,Spain,"$1,032,351",2009
Hanse,400,40,Europe,Italy,"$95,948",2009
Hanse,430,43,Europe,Italy,"$151,837",2009
Hanse,540e,52,Europe,Italy,"$290,312",2009
Hunter,38,38,USA,California,"$135,000",2009
Hunter,38,38,USA,New York,"$115,900",2009
Hunter,38,38,USA,Ohio,"$117,000",2009
Hunter,41 DS,40,USA,California,"$120,000",2009
Hunter,41 DS,40,USA,Florida,"$150,000",2009
Hunter,49,50,USA,California,"$259,000",2009
Hunter,50,50,USA,Florida,"$239,239",2009
Hunter,49,50,Europe,Spain,"$278,128",2009
Island Packet,485,52,Europe,Germany,"$564,834",2009
Jeanneau,Sun Odyssey 39 DS,39,Europe,Croatia,"$127,576",2009
Jeanneau,Sun Odyssey 39i,39,Europe,Italy,"$100,845",2009
Jeanneau,Sun Odyssey 39i,39,Europe,Italy,"$100,820",2009
Jeanneau,Sun Odyssey 39i,39,Europe,Portugal,"$119,070",2009
Jeanneau,Sun Odyssey 39i,39,Europe,Portugal,"$114,181",2009
Jeanneau,Sun Odyssey 39 DS,39,Europe,Turkey,"$127,543",2009
Jeanneau,Sun Odyssey 42 DS,42,Caribbean,Antigua and Barbuda,"$145,000",2009
Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$105,679",2009
Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$101,913",2009
Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$99,630",2009
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$155,460",2009
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$133,651",2009
Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$119,024",2009
Jeanneau,Sun Odyssey 42 DS,42,Europe,Spain,"$188,278",2009
Jeanneau,Sun Odyssey 42i,42,Caribbean,U.S. Virgin Islands,"$129,000",2009
Jeanneau,Sun Odyssey 45 DS,45,Europe,France,"$203,462",2009
Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$143,371",2009
Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$120,881",2009
Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$120,850",2009
Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$115,396",2009
Jeanneau,Sun Odyssey 45 DS,45,Europe,Italy,"$182,204",2009
Jeanneau,Sun Odyssey 44i,45,Caribbean,Martinique,"$127,300",2009
Jeanneau,Sun Odyssey 44i,45,USA,Rhode Island,"$186,995",2009
Jeanneau,Sun Odyssey 44i,45,USA,Wisconsin,"$179,900",2009
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$163,984",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$157,911",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$153,052",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$145,769",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$143,922",2009
Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$127,543",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$266,626",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$193,137",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$157,917",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$151,843",2009
Jeanneau,Sun Odyssey 50 DS,49,Europe,Italy,"$266,019",2009
Jeanneau,Sun Odyssey 49i,49,Europe,Italy,"$206,507",2009
Jeanneau,Sun Odyssey 49i,49,Europe,Italy,"$144,555",2009
Jeanneau,Sun Odyssey 49i,49,Europe,Italy,"$109,327",2009
Jeanneau,Sun Odyssey 50 DS,49,USA,New York,"$274,500",2009
Jeanneau,Sun Odyssey 49i,49,Europe,Turkey,"$180,990",2009
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Guadeloupe,"$219,940",2009
Jeanneau,Sun Odyssey 54 DS,55,Europe,Italy,"$224,719",2009
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Martinique,"$220,548",2009
Jeanneau,Sun Odyssey 54 DS,55,Europe,Turkey,"$321,895",2009
Jeanneau,Sun Odyssey 50 DS,49,Caribbean,Grenada,"$220,000",2009
Jeanneau,Sun Odyssey 50 DS,49,Caribbean,Martinique,"$206,574",2009
Jeanneau,Sun Odyssey 49i,49,Caribbean,Saint Vincent and the Grenadines,"$109,363",2009
Malo,40 classic,40,Europe,Sweden,"$344,449",2009
Moody,45 DS,45,Europe,Greece,"$394,776",2009
Moody,45 Classic,46,Europe,Germany,"$358,335",2009
Nauticat,441 Ketch,44,Europe,Bulgaria,"$484,664",2009
Nauticat,441,44,Europe,Turkey,"$564,977",2009
Nordship,380DS,38,Europe,Netherlands,"$363,209",2009
Oyster,54,54,Europe,United Kingdom,"$692,805",2009
Passport,470 Center Cockpit,47,USA,Maryland,"$495,000",2009
RM Yachts,RM 1200,39,Europe,Italy,"$133,598",2009
Solaris,48,48,Europe,Croatia,"$302,418",2009
Solaris,48 ONE,48,Europe,Italy,"$388,650",2009
Southerly,42 RST,42,Europe,United Kingdom,"$300,510",2009
Tartan,4400,45,USA,Connecticut,"$349,000",2009
Triplast,Y 40,40,Europe,Croatia,"$105,679",2009
X-Yachts,Xc 42,42,Europe,Denmark,"$423,539",2009
Bavaria,45 Cruiser,44,Europe,Greece,"$142,119",2010
Bavaria,45 Cruiser,44,Europe,Greece,"$136,046",2010
Bavaria,51 Cruiser,49,Europe,Croatia,"$170,057",2010
Bavaria,51 Cruiser,49,Europe,Greece,"$166,413",2010
Bavaria,51 Cruiser,49,Europe,Italy,"$145,764",2010
Bavaria,51 Cruiser,49,Europe,Spain,"$120,255",2010
Bavaria,51 Cruiser,49,Europe,Spain,"$106,893",2010
Bavaria,56 Cruiser,54,Europe,Croatia,"$176,131",2010
Bavaria,56 Cruiser,54,Europe,Greece,"$242,939",2010
Bavaria,56 Cruiser,54,Europe,Spain,"$267,233",2010
Bavaria,56 Cruiser,54,Europe,Turkey,"$255,052",2010
Beneteau,Oceanis 40,40,Europe,Greece,"$109,350",2010
Beneteau,Oceanis 40,40,Europe,Greece,"$102,034",2010
Beneteau,Oceanis 40,40,Europe,Greece,"$100,212",2010
Beneteau,Oceanis 40,40,Europe,Greece,"$94,746",2010
Beneteau,Oceanis 40,40,USA,New York,"$170,000",2010
Beneteau,Oceanis 43,43,Caribbean,British Virgin Islands,"$99,000",2010
Beneteau,43,43,USA,California,"$185,000",2010
Beneteau,Oceanis 43,43,USA,Connecticut,"$189,000",2010
Beneteau,Oceanis 43,43,Europe,Croatia,"$115,396",2010
Beneteau,Oceanis 43,43,Europe,Croatia,"$103,249",2010
Beneteau,Oceanis 43,43,Europe,Greece,"$111,752",2010
Beneteau,Oceanis 43,43,Caribbean,Grenada,"$129,000",2010
Beneteau,Oceanis 43,43,Caribbean,Guatemala,"$151,892",2010
Beneteau,Oceanis 43,43,Caribbean,Guatemala,"$133,000",2010
Beneteau,Oceanis 43,43,Europe,Italy,"$133,617",2010
Beneteau,Oceanis 43,43,Europe,Italy,"$115,396",2010
Beneteau,Oceanis 46 Family,47,Europe,Greece,"$137,266",2010
Beneteau,Oceanis 46,47,Europe,Greece,"$136,046",2010
Beneteau,Oceanis 46 Family,47,Europe,Greece,"$133,622",2010
Beneteau,Oceanis 46,47,Europe,Italy,"$170,057",2010
Beneteau,Oceanis 50,49,USA,California,"$250,000",2010
Beneteau,Oceanis 50,49,Europe,Greece,"$199,183",2010
Beneteau,Oceanis 50,49,Europe,Greece,"$188,285",2010
Beneteau,Oceanis 50,49,Europe,Greece,"$163,984",2010
Beneteau,Oceanis 50,49,Europe,Greece,"$151,837",2010
Beneteau,Oceanis 50,49,Europe,Italy,"$230,802",2010
Beneteau,Oceanis 50,49,Europe,Spain,"$218,047",2010
Beneteau,Oceanis 50,49,Europe,Spain,"$218,038",2010
Beneteau,America 50,50,Caribbean,Guadeloupe,"$54,681",2010
Beneteau,Cyclades 50.5,51,Europe,Greece,"$139,690",2010
Beneteau,Oceanis 54,54,Europe,Croatia,"$340,115",2010
Beneteau,Oceanis 50,49,Caribbean,Martinique,"$187,131",2010
Catalina,445,44,USA,California,"$259,000",2010
Catalina,445,44,USA,Maryland,"$275,000",2010
Comar,Comet 45s,46,Europe,Italy,"$188,278",2010
Dehler,39 SQ,39,Europe,Italy,"$170,101",2010
Discovery,55,55,Europe,United Kingdom,"$766,082",2010
Dufour,40e Performance,40,Europe,Portugal,"$190,707",2010
Dufour,40e,40,Europe,Portugal,"$157,951",2010
Dufour,405 GL,40,Europe,United Kingdom,"$146,488",2010
Dufour,425 GL,42,Europe,Italy,"$176,107",2010
Dufour,45e Performance,45,Europe,France,"$178,560",2010
Dufour,455 GL,45,Europe,Malta,"$176,131",2010
Dufour,525 GL,50,Europe,France,"$285,454",2010
Dufour,45e Performance,45,Caribbean,Antigua and Barbuda,"$149,950",2010
Elan,Impression 384,38,Europe,Croatia,"$109,201",2010
Elan,Impression 434,44,Europe,Croatia,"$116,640",2010
Elan,450,44,Europe,France,"$240,510",2010
Elan,Impression 434,44,Europe,Turkey,"$156,736",2010
Grand Soleil,46,47,Europe,France,"$309,748",2010
Grand Soleil,50,49,Europe,Italy,"$546,613",2010
Hanse,400,40,Europe,France,"$145,801",2010
Hanse,400,40,Europe,France,"$145,764",2010
Hanse,400,40,Europe,Italy,"$115,396",2010
Hanse,400,40,Europe,Netherlands,"$151,716",2010
Hanse,430e,43,USA,Virginia,"$135,000",2010
Hanse,470e,47,Europe,Croatia,"$193,137",2010
Hanse,470,47,Europe,Greece,"$212,626",2010
Hanse,470,47,Europe,Italy,"$255,086",2010
Hanse,470,47,Europe,Italy,"$241,725",2010
Hunter,39,39,USA,Texas,"$144,900",2010
Hunter,OV,49,Caribbean,Sint Maarten (Dutch part),"$219,000",2010
Hunter,AC 50,50,USA,Florida,"$280,000",2010
Hunter,50 Center Cockpit,50,USA,Florida,"$250,000",2010
Hylas,46,46,USA,Connecticut,"$439,000",2010
Island Packet,SP Cruiser,41,USA,Rhode Island,"$299,500",2010
Island Packet,465,48,USA,Maryland,"$450,000",2010
Jeanneau,Sun Odyssey 39 DS,39,Europe,Italy,"$139,726",2010
Jeanneau,Sun Odyssey 39i,39,USA,Wisconsin,"$155,900",2010
Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$95,948",2010
Jeanneau,Sun Odyssey 42i,42,Europe,Greece,"$115,380",2010
Jeanneau,Sun Odyssey 42i,42,Europe,Greece,"$103,275",2010
Jeanneau,Sun Odyssey 42i,42,Europe,Greece,"$95,948",2010
Jeanneau,Sun Odyssey 42 DS,42,Europe,Italy,"$163,984",2010
Jeanneau,Sun Odyssey 45 DS,45,Europe,France,"$181,036",2010
Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$145,801",2010
Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$120,285",2010
Jeanneau,Sun Odyssey 44i,45,USA,Oregon,"$169,000",2010
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$200,476",2010
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$194,351",2010
Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$188,326",2010
Jeanneau,Sun Odyssey 44i,45,Europe,United Kingdom,"$239,849",2010
Jeanneau,Sun Odyssey 45 DS,45,Europe,United Kingdom,"$193,199",2010
Jeanneau,Sun Odyssey 45 DS,45,USA,Washington,"$249,000",2010
Jeanneau,Sun Odyssey 50 DS,49,USA,Connecticut,"$285,000",2010
Jeanneau,Sun Odyssey 50 DS,49,Europe,France,"$255,086",2010
Jeanneau,Sun Odyssey 50 DS,49,Europe,Italy,"$236,866",2010
Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,"$334,042",2010
Jeanneau,53,53,Europe,Croatia,"$199,818",2010
Jeanneau,53,53,Europe,Croatia,"$193,144",2010
Jeanneau,Sun Odyssey 53,53,USA,Florida,"$299,000",2010
Jeanneau,53,53,Europe,France,"$218,645",2010
Jeanneau,53,53,Europe,Greece,"$224,719",2010
Jeanneau,53,53,Europe,Greece,"$199,218",2010
Jeanneau,53,53,Europe,Greece,"$199,210",2010
Jeanneau,53,53,Europe,Greece,"$194,359",2010
Jeanneau,53,53,Europe,Greece,"$194,351",2010
Jeanneau,53,53,Europe,Greece,"$188,278",2010
Jeanneau,53,53,Europe,Italy,"$340,069",2010
Jeanneau,53,53,Europe,Portugal,"$255,086",2010
Jeanneau,53,53,Europe,Turkey,"$261,160",2010
Jeanneau,53,53,Europe,Turkey,"$212,580",2010
Jeanneau,53,53,Europe,Turkey,"$212,572",2010
Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Martinique,"$219,940",2010
Malo,40,40,Europe,United Kingdom,"$319,090",2010
Moody,45 DS e,45,Europe,Greece,"$394,776",2010
Moody,45 DS,45,Europe,Spain,"$437,291",2010
Nauticat,441,44,Europe,Norway,"$475,361",2010
Oyster,54,54,USA,Maryland,"$615,000",2010
Salona,44,44,Europe,Croatia,"$156,696",2010
Solaris,One 44,44,Europe,Italy,"$400,850",2010
Solaris,48,48,Europe,Italy,"$388,703",2010
Southerly,38,39,Europe,Jersey,"$279,845",2010
Tartan,4300,43,Europe,Italy,"$321,895",2010
Tartan,4300,43,Europe,Italy,"$303,674",2010
Vismara,54,54,Europe,Malta,"$479,805",2010
X-Yachts,Xc 42,42,Europe,Germany,"$419,070",2010
X-Yachts,X-50,50,Europe,Italy,"$425,086",2010
Azuree,40,40,Europe,Turkey,"$127,543",2011
Bavaria,40 Cruiser,40,Europe,Croatia,"$119,040",2011
Bavaria,40 Cruiser,40,Europe,Croatia,"$99,630",2011
Bavaria,40 Cruiser,40,Europe,Croatia,"$81,992",2011
Bavaria,40 Cruiser,40,Europe,Denmark,"$160,867",2011
Bavaria,40S Cruiser,40,Caribbean,Dominican Republic,"$99,000",2011
Bavaria,40 Cruiser,40,Europe,France,"$144,549",2011
Bavaria,40 Cruiser,40,Europe,Germany,"$123,882",2011
Bavaria,40 Cruiser,40,Europe,Greece,"$157,889",2011
Bavaria,40 Cruiser,40,Europe,Greece,"$102,060",2011
Bavaria,40 Cruiser,40,Europe,Greece,"$91,102",2011
Bavaria,40 Cruiser,40,Europe,Italy,"$121,453",2011
Bavaria,40 Cruiser,40,Europe,Netherlands,"$144,549",2011
Bavaria,45 Cruiser,44,Europe,Croatia,"$145,564",2011
Bavaria,45 Cruiser,44,Europe,Greece,"$145,764",2011
Bavaria,50 Cruiser,49,Europe,Croatia,"$230,671",2011
Bavaria,50 Cruiser,49,Europe,Croatia,"$202,854",2011
Bavaria,56 Cruiser,54,Europe,Croatia,"$279,380",2011
Bavaria,56 Cruiser,54,Europe,Croatia,"$253,837",2011
Beneteau,First 40,40,Caribbean,British Virgin Islands,"$140,000",2011
Beneteau,Oceanis 40,40,Caribbean,British Virgin Islands,"$99,600",2011
Beneteau,First 40,40,USA,California,"$155,000",2011
Beneteau,Oceanis 40,40,Europe,Greece,"$121,470",2011
Beneteau,Oceanis 40,40,Europe,Greece,"$120,285",2011
Beneteau,Oceanis 40,40,Europe,Greece,"$108,108",2011
Beneteau,Oceanis 40,40,Europe,Greece,"$106,893",2011
Beneteau,Oceanis 40,40,Europe,Greece,"$95,961",2011
Beneteau,First 40,40,Caribbean,Grenada,"$155,460",2011
Beneteau,Oceanis 40,40,Caribbean,Grenada,"$110,000",2011
Beneteau,Oceanis 40,40,Caribbean,Grenada,"$80,000",2011
